time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,cloud_cover,wind_speed_10m,shortwave_radiation
2025-04-01 03:00:00+00:00,7.217,98.0,5.380397,,100.0,7.2,0.0
2025-04-01 04:00:00+00:00,7.1670003,97.0,5.178344,,100.0,7.92,0.0
2025-04-01 05:00:00+00:00,7.317,95.0,5.18742,,100.0,8.64,19.0
2025-04-01 06:00:00+00:00,7.117,94.0,4.9063673,,100.0,8.64,18.0
2025-04-01 07:00:00+00:00,7.4170003,95.0,5.2056065,,100.0,9.36,44.0
2025-04-01 08:00:00+00:00,8.066999,92.0,5.9498997,,100.0,9.0,69.0
2025-04-01 09:00:00+00:00,8.766999,88.0,6.6602077,,100.0,9.0,114.0
2025-04-01 10:00:00+00:00,9.717,84.0,7.3034782,,100.0,11.5199995,226.0
2025-04-01 11:00:00+00:00,10.617,81.0,8.288056,,100.0,11.5199995,261.0
2025-04-01 12:00:00+00:00,10.266999,82.0,7.845934,,100.0,11.879999,152.0
2025-04-01 13:00:00+00:00,11.417,78.0,8.933754,,100.0,12.959999,251.0
2025-04-01 14:00:00+00:00,11.316999,79.0,8.646208,,100.0,14.4,195.0
2025-04-01 15:00:00+00:00,10.167,90.0,7.3323717,,100.0,16.919998,30.0
2025-04-01 16:00:00+00:00,9.717,86.0,6.547203,,100.0,17.28,27.0
2025-04-01 17:00:00+00:00,9.266999,86.0,6.252491,,100.0,15.4800005,9.0
2025-04-01 18:00:00+00:00,8.566999,90.0,4.7062626,,100.0,21.24,0.0
2025-04-01 19:00:00+00:00,7.867,90.0,4.4744596,,100.0,16.919998,0.0
2025-04-01 20:00:00+00:00,7.617,91.0,4.362116,,100.0,15.84,0.0
2025-04-01 21:00:00+00:00,7.467,91.0,4.2309494,,100.0,15.4800005,0.0
2025-04-01 22:00:00+00:00,7.4170003,92.0,4.310623,,100.0,14.759999,0.0
2025-04-01 23:00:00+00:00,7.1670003,91.0,4.6520233,,100.0,10.08,0.0
2025-04-02 00:00:00+00:00,7.517,93.0,4.259284,,100.0,16.199999,0.0
2025-04-02 01:00:00+00:00,7.717,93.0,4.347866,,100.0,17.28,0.0
2025-04-02 02:00:00+00:00,7.517,93.0,4.2067842,,100.0,16.56,0.0
2025-04-02 03:00:00+00:00,7.4170003,91.0,4.2222958,,100.0,15.119999,0.0
2025-04-02 04:00:00+00:00,7.4170003,91.0,3.9072952,,100.0,17.28,0.0
2025-04-02 05:00:00+00:00,7.517,90.0,3.9410648,,100.0,17.64,3.0
2025-04-02 06:00:00+00:00,7.4170003,90.0,3.6614685,,100.0,18.72,9.0
2025-04-02 07:00:00+00:00,7.1670003,88.0,3.181363,,100.0,19.44,16.0
2025-04-02 08:00:00+00:00,6.9170003,88.0,3.1412125,,100.0,17.64,27.0
2025-04-02 09:00:00+00:00,6.9170003,88.0,3.2987127,,100.0,16.56,52.0
2025-04-02 10:00:00+00:00,7.017,87.0,3.4373178,,100.0,16.199999,61.0
2025-04-02 11:00:00+00:00,7.267,89.0,4.230609,,100.0,13.32,73.0
2025-04-02 12:00:00+00:00,7.817,89.0,4.6913404,,100.0,14.759999,86.0
2025-04-02 13:00:00+00:00,8.367,87.0,5.5521793,,100.0,12.959999,52.0
2025-04-02 14:00:00+00:00,8.667,87.0,6.3929195,,100.0,9.72,35.0
2025-04-02 15:00:00+00:00,9.266999,83.0,7.443143,,100.0,6.4799995,39.0
2025-04-02 16:00:00+00:00,9.717,80.0,8.396027,,100.0,2.8799999,39.0
2025-04-02 17:00:00+00:00,8.717,89.0,7.057687,,100.0,6.12,13.0
2025-04-02 18:00:00+00:00,8.066999,93.0,6.302351,,100.0,6.8399997,0.0
2025-04-02 19:00:00+00:00,7.467,95.0,5.73975,,0.0,6.12,0.0
2025-04-02 20:00:00+00:00,6.317,96.0,4.311331,,0.0,6.4799995,0.0
2025-04-02 21:00:00+00:00,5.567,97.0,3.5366735,,0.0,5.7599998,0.0
2025-04-02 22:00:00+00:00,6.217,84.0,3.3209834,,0.0,9.72,0.0
2025-04-02 23:00:00+00:00,5.717,80.0,2.6518202,,0.0,9.36,0.0
2025-04-03 00:00:00+00:00,4.717,76.0,1.3615408,,0.0,9.36,0.0
2025-04-03 01:00:00+00:00,4.317,74.0,0.998857,,0.0,8.28,0.0
2025-04-03 02:00:00+00:00,4.117,72.0,0.50203943,,0.0,9.72,0.0
2025-04-03 03:00:00+00:00,3.717,73.0,0.020328522,,7.0,10.08,0.0
2025-04-03 04:00:00+00:00,3.917,72.0,0.16839886,,100.0,10.440001,0.0
2025-04-03 05:00:00+00:00,4.467,71.0,0.55880547,,100.0,11.879999,21.0
2025-04-03 06:00:00+00:00,4.717,74.0,0.9345794,,96.0,11.879999,93.0
2025-04-03 07:00:00+00:00,6.017,74.0,2.3900576,,2.0,12.24,307.0
2025-04-03 08:00:00+00:00,8.417,68.0,4.8323145,,5.0,13.32,497.0
2025-04-03 09:00:00+00:00,10.617,63.0,7.17058,,1.0,14.759999,579.0
2025-04-03 10:00:00+00:00,12.516999,56.0,9.631351,,0.0,15.4800005,701.0
2025-04-03 11:00:00+00:00,13.516999,52.0,10.565924,,0.0,16.199999,715.0
2025-04-03 12:00:00+00:00,14.167,52.0,11.430001,,0.0,14.4,679.0
2025-04-03 13:00:00+00:00,14.617,49.0,11.329375,,6.0,14.759999,603.0
2025-04-03 14:00:00+00:00,14.816999,46.0,11.316762,,2.0,13.32,485.0
2025-04-03 15:00:00+00:00,14.667,42.0,11.171516,,0.0,11.5199995,339.0
2025-04-03 16:00:00+00:00,13.917,45.0,10.734457,,0.0,9.72,181.0
2025-04-03 17:00:00+00:00,12.066999,52.0,9.574153,,0.0,5.3999996,42.0
2025-04-03 18:00:00+00:00,10.617,57.0,8.481077,,0.0,2.8799999,0.0
2025-04-03 19:00:00+00:00,9.417,60.0,7.208683,,0.0,2.8799999,0.0
2025-04-03 20:00:00+00:00,8.266999,65.0,5.8020363,,0.0,4.68,0.0
2025-04-03 21:00:00+00:00,7.367,66.0,4.5285444,,0.0,6.4799995,0.0
2025-04-03 22:00:00+00:00,7.217,64.0,4.17881,,0.0,7.2,0.0
2025-04-03 23:00:00+00:00,7.017,64.0,3.8430386,,0.0,7.92,0.0
2025-04-04 00:00:00+00:00,6.517,66.0,3.3875828,,0.0,7.5599995,0.0
2025-04-04 01:00:00+00:00,6.4170003,67.0,3.2532792,,0.0,7.92,0.0
2025-04-04 02:00:00+00:00,6.4170003,69.0,3.3201833,,0.0,7.92,0.0
2025-04-04 03:00:00+00:00,5.967,70.0,2.779532,,0.0,8.28,0.0
2025-04-04 04:00:00+00:00,5.6670003,72.0,2.4964004,,0.0,8.28,0.0
2025-04-04 05:00:00+00:00,6.6670003,71.0,3.5733013,,0.0,8.64,54.0
2025-04-04 06:00:00+00:00,8.766999,67.0,5.88805,,0.0,8.64,196.0
2025-04-04 07:00:00+00:00,10.516999,68.0,8.220041,,11.0,7.2,348.0
2025-04-04 08:00:00+00:00,12.917,66.0,11.136906,,0.0,6.4799995,497.0
2025-04-04 09:00:00+00:00,15.766999,59.0,14.399031,,62.0,7.5599995,602.0
2025-04-04 10:00:00+00:00,16.767,53.0,15.272093,,8.0,9.0,644.0
2025-04-04 11:00:00+00:00,17.517,48.0,16.3572,,24.0,8.28,711.0
2025-04-04 12:00:00+00:00,18.067001,45.0,16.448456,,3.0,7.5599995,632.0
2025-04-04 13:00:00+00:00,18.417,43.0,16.264889,,39.0,7.92,565.0
2025-04-04 14:00:00+00:00,18.417,42.0,16.10121,,21.0,7.92,443.0
2025-04-04 15:00:00+00:00,18.117,44.0,15.730553,,1.0,9.0,313.0
2025-04-04 16:00:00+00:00,17.417,48.0,15.327538,,11.0,7.92,147.0
2025-04-04 17:00:00+00:00,15.266999,58.0,12.988691,,74.0,10.440001,42.0
2025-04-04 18:00:00+00:00,14.266999,67.0,12.48913,,100.0,9.0,0.0
2025-04-04 19:00:00+00:00,13.816999,71.0,12.56986,,75.0,6.12,0.0
2025-04-04 20:00:00+00:00,12.717,72.0,10.883932,,70.0,8.64,0.0
2025-04-04 21:00:00+00:00,11.617,74.0,9.727392,,99.0,7.92,0.0
2025-04-04 22:00:00+00:00,10.766999,77.0,8.714561,,23.0,8.64,0.0
2025-04-04 23:00:00+00:00,11.016999,75.0,8.98365,,100.0,8.28,0.0
2025-04-05 00:00:00+00:00,10.467,78.0,8.495208,,60.0,7.92,0.0
2025-04-05 01:00:00+00:00,9.617,81.0,6.792718,,100.0,13.32,0.0
2025-04-05 02:00:00+00:00,9.316999,83.0,7.0320034,,100.0,9.72,0.0
2025-04-05 03:00:00+00:00,8.717,83.0,5.9828653,,100.0,11.879999,0.0
2025-04-05 04:00:00+00:00,8.816999,88.0,6.4069023,,100.0,11.159999,0.0
2025-04-05 05:00:00+00:00,9.717,89.0,7.7752914,,100.0,9.72,16.0
2025-04-05 06:00:00+00:00,9.266999,92.0,6.8111877,,100.0,13.32,27.0
2025-04-05 07:00:00+00:00,10.066999,90.0,7.574003,,100.0,14.4,68.0
2025-04-05 08:00:00+00:00,10.516999,90.0,8.036613,,100.0,15.119999,108.0
2025-04-05 09:00:00+00:00,9.066999,89.0,5.915968,,100.0,16.919998,34.0
2025-04-05 10:00:00+00:00,7.617,86.0,3.4455166,,100.0,20.880001,41.0
2025-04-05 11:00:00+00:00,6.4170003,80.0,1.8506556,,100.0,20.519999,163.0
2025-04-05 12:00:00+00:00,7.017,72.0,2.4944181,,100.0,19.08,294.0
2025-04-05 13:00:00+00:00,7.217,57.0,1.8839245,,100.0,21.24,410.0
2025-04-05 14:00:00+00:00,7.517,47.0,2.3899288,,98.0,17.64,335.0
2025-04-05 15:00:00+00:00,7.067,49.0,1.5385027,,27.0,20.519999,345.0
2025-04-05 16:00:00+00:00,3.367,74.0,-2.5569708,,100.0,25.199999,171.0
2025-04-05 17:00:00+00:00,2.867,67.0,-1.8917594,,0.0,15.4800005,23.0
2025-04-05 18:00:00+00:00,2.5670002,70.0,-1.8894734,,0.0,13.679999,0.0
2025-04-05 19:00:00+00:00,2.367,65.0,-2.135697,,0.0,12.959999,0.0
2025-04-05 20:00:00+00:00,2.0670002,66.0,-2.1306996,,100.0,10.799999,0.0
2025-04-05 21:00:00+00:00,1.617,71.0,-3.7728798,,100.0,19.44,0.0
2025-04-05 22:00:00+00:00,1.017,76.0,-3.8050725,,100.0,15.84,0.0
2025-04-05 23:00:00+00:00,0.667,78.0,-3.838811,,100.0,13.679999,0.0
2025-04-06 00:00:00+00:00,0.567,79.0,-4.4016995,,100.0,16.919998,0.0
2025-04-06 01:00:00+00:00,0.36699998,80.0,-4.2900105,,100.0,14.759999,0.0
2025-04-06 02:00:00+00:00,0.167,81.0,-4.6511307,,100.0,15.84,0.0
2025-04-06 03:00:00+00:00,0.117,80.0,-5.411365,,100.0,20.519999,0.0
2025-04-06 04:00:00+00:00,0.26700002,82.0,-6.144291,,100.0,27.0,0.0
2025-04-06 05:00:00+00:00,-0.133,79.0,-6.868263,,100.0,28.44,7.0
2025-04-06 06:00:00+00:00,-0.333,80.0,-6.7565517,,100.0,26.28,35.0
2025-04-06 07:00:00+00:00,-0.883,78.0,-7.2017045,,100.0,24.84,53.0
2025-04-06 08:00:00+00:00,-0.93299997,73.0,-7.14662,,100.0,23.4,131.0
2025-04-06 09:00:00+00:00,-0.583,67.0,-6.7237344,,100.0,22.319998,148.0
2025-04-06 10:00:00+00:00,0.36699998,62.0,-5.5227456,,100.0,20.519999,164.0
2025-04-06 11:00:00+00:00,0.617,59.0,-5.5772038,,100.0,22.319998,261.0
2025-04-06 12:00:00+00:00,1.067,59.0,-5.1364517,,100.0,22.68,433.0
2025-04-06 13:00:00+00:00,1.067,60.0,-4.8510027,,99.0,20.880001,439.0
2025-04-06 14:00:00+00:00,0.967,59.0,-4.8786707,,97.0,20.16,356.0
2025-04-06 15:00:00+00:00,0.567,61.0,-5.32516,,99.0,20.519999,248.0
2025-04-06 16:00:00+00:00,-0.083000004,66.0,-5.721737,,100.0,19.08,94.0
2025-04-06 17:00:00+00:00,-0.48300004,68.0,-5.8582306,,99.0,17.28,26.0
2025-04-06 18:00:00+00:00,-0.683,69.0,-5.690736,,100.0,14.759999,0.0
2025-04-06 19:00:00+00:00,-0.533,73.0,-5.8636265,,100.0,17.64,0.0
2025-04-06 20:00:00+00:00,-0.583,75.0,-5.2483373,,100.0,13.32,0.0
2025-04-06 21:00:00+00:00,-0.38300002,69.0,-5.412361,,100.0,15.119999,0.0
2025-04-06 22:00:00+00:00,-0.533,72.0,-5.044063,,93.0,11.879999,0.0
2025-04-06 23:00:00+00:00,-0.683,77.0,-5.0040236,,100.0,11.159999,0.0
2025-04-07 00:00:00+00:00,-1.033,80.0,-5.7542763,,94.0,14.04,0.0
2025-04-07 01:00:00+00:00,-1.033,70.0,-5.6363044,,98.0,11.879999,0.0
2025-04-07 02:00:00+00:00,-1.283,72.0,-5.9251814,,86.0,12.24,0.0
2025-04-07 03:00:00+00:00,-1.383,73.0,-5.9636745,,100.0,11.879999,0.0
2025-04-07 04:00:00+00:00,-1.483,73.0,-6.0739455,,100.0,11.879999,0.0
2025-04-07 05:00:00+00:00,-1.483,77.0,-5.945196,,91.0,11.5199995,50.0
2025-04-07 06:00:00+00:00,-0.73300004,64.0,-5.5840244,,100.0,12.959999,146.0
2025-04-07 07:00:00+00:00,-0.583,67.0,-5.2537346,,100.0,12.24,136.0
2025-04-07 08:00:00+00:00,-0.633,71.0,-5.017555,,98.0,10.799999,140.0
2025-04-07 09:00:00+00:00,0.417,59.0,-4.221032,,100.0,11.5199995,386.0
2025-04-07 10:00:00+00:00,0.917,59.0,-3.6210072,,88.0,11.159999,360.0
2025-04-07 11:00:00+00:00,1.6669999,49.0,-3.2023726,,47.0,13.679999,587.0
2025-04-07 12:00:00+00:00,2.417,44.0,-2.353644,,97.0,15.4800005,668.0
2025-04-07 13:00:00+00:00,2.217,47.0,-3.2241938,,100.0,16.199999,435.0
2025-04-07 14:00:00+00:00,2.367,48.0,-2.721415,,100.0,14.04,263.0
2025-04-07 15:00:00+00:00,2.467,52.0,-2.5637984,,100.0,14.4,231.0
2025-04-07 16:00:00+00:00,2.367,56.0,-2.3624005,,100.0,12.959999,118.0
2025-04-07 17:00:00+00:00,2.017,60.0,-2.7539098,,100.0,13.679999,34.0
2025-04-07 18:00:00+00:00,1.767,67.0,-2.4410992,,98.0,10.799999,0.0
2025-04-07 19:00:00+00:00,1.1669999,71.0,-3.0692818,,47.0,11.159999,0.0
2025-04-07 20:00:00+00:00,0.967,81.0,-2.329896,,100.0,6.12,0.0
2025-04-07 21:00:00+00:00,1.1669999,81.0,-2.4181247,,52.0,8.28,0.0
2025-04-07 22:00:00+00:00,1.1669999,77.0,-2.3005877,,92.0,6.8399997,0.0
2025-04-07 23:00:00+00:00,0.717,77.0,-3.017396,,100.0,8.28,0.0
2025-04-08 00:00:00+00:00,0.867,78.0,-2.9310193,,100.0,9.0,0.0
2025-04-08 01:00:00+00:00,1.017,80.0,-2.453602,,100.0,7.2,0.0
2025-04-08 02:00:00+00:00,0.867,88.0,-2.7048037,,100.0,9.0,0.0
2025-04-08 03:00:00+00:00,0.617,90.0,-3.2084813,,98.0,10.799999,0.0
2025-04-08 04:00:00+00:00,0.21700001,92.0,-3.7273915,,99.0,11.5199995,1.0
2025-04-08 05:00:00+00:00,0.667,91.0,-3.233946,,100.0,11.5199995,58.0
2025-04-08 06:00:00+00:00,1.267,90.0,-2.6725674,,100.0,12.24,156.0
2025-04-08 07:00:00+00:00,1.767,91.0,-1.7044113,,100.0,9.72,86.0
2025-04-08 08:00:00+00:00,2.717,87.0,-0.75629425,,100.0,10.08,260.0
2025-04-08 09:00:00+00:00,4.267,69.0,0.00982666,,100.0,13.679999,453.0
2025-04-08 10:00:00+00:00,4.317,67.0,-0.14851475,,99.0,14.759999,369.0
2025-04-08 11:00:00+00:00,3.617,73.0,-0.6713786,,100.0,14.04,239.0
2025-04-08 12:00:00+00:00,4.217,64.0,-0.4006729,,100.0,15.119999,371.0
2025-04-08 13:00:00+00:00,5.017,53.0,0.06606102,,74.0,15.84,331.0
2025-04-08 14:00:00+00:00,3.217,70.0,-1.260098,,100.0,14.4,255.0
2025-04-08 15:00:00+00:00,2.0670002,79.0,-3.3851707,,100.0,21.599998,235.0
2025-04-08 16:00:00+00:00,1.967,70.0,-1.041861,,7.0,3.2399998,86.0
2025-04-08 17:00:00+00:00,2.367,72.0,-1.3818722,,100.0,9.0,52.0
2025-04-08 18:00:00+00:00,1.717,79.0,-1.5783184,,100.0,6.4799995,0.0
2025-04-08 19:00:00+00:00,1.717,81.0,-1.477725,,100.0,6.12,0.0
2025-04-08 20:00:00+00:00,1.217,85.0,-1.6385822,,73.0,3.96,0.0
2025-04-08 21:00:00+00:00,1.367,82.0,-1.6425598,,100.0,4.68,0.0
2025-04-08 22:00:00+00:00,1.367,81.0,-2.0860102,,100.0,7.5599995,0.0
2025-04-08 23:00:00+00:00,1.117,82.0,-2.2943165,,84.0,7.2,0.0
2025-04-09 00:00:00+00:00,0.517,84.0,-3.1402283,,71.0,8.64,0.0
2025-04-09 01:00:00+00:00,0.417,78.0,-3.0699747,,74.0,6.4799995,0.0
2025-04-09 02:00:00+00:00,0.26700002,77.0,-3.2075963,,59.0,6.12,0.0
2025-04-09 03:00:00+00:00,-0.18300001,83.0,-3.7429397,,83.0,7.2,0.0
2025-04-09 04:00:00+00:00,-0.083000004,83.0,-3.525237,,94.0,6.4799995,1.0
2025-04-09 05:00:00+00:00,0.917,76.0,-2.657552,,70.0,7.2,69.0
2025-04-09 06:00:00+00:00,1.9169999,73.0,-2.2847953,,72.0,11.879999,219.0
2025-04-09 07:00:00+00:00,3.2670002,66.0,-0.8383658,,28.0,11.159999,310.0
2025-04-09 08:00:00+00:00,4.567,47.0,0.072273254,,72.0,11.159999,456.0
2025-04-09 09:00:00+00:00,4.867,47.0,0.40155697,,54.0,11.159999,467.0
2025-04-09 10:00:00+00:00,5.367,47.0,0.95158005,,100.0,11.159999,492.0
2025-04-09 11:00:00+00:00,6.017,50.0,1.819066,,98.0,10.799999,525.0
2025-04-09 12:00:00+00:00,6.117,52.0,1.7333784,,100.0,12.599999,402.0
2025-04-09 13:00:00+00:00,5.9170003,55.0,1.8169413,,100.0,11.159999,163.0
2025-04-09 14:00:00+00:00,6.6670003,50.0,2.228621,,100.0,12.959999,345.0
2025-04-09 15:00:00+00:00,6.967,42.0,2.1811085,,100.0,13.679999,232.0
2025-04-09 16:00:00+00:00,6.567,47.0,1.9105606,,98.0,13.679999,136.0
2025-04-09 17:00:00+00:00,5.4170003,59.0,1.6437635,,23.0,9.36,50.0
2025-04-09 18:00:00+00:00,4.4170003,66.0,0.77599,,97.0,9.0,0.0
2025-04-09 19:00:00+00:00,4.517,68.0,0.47562313,,100.0,12.24,0.0
2025-04-09 20:00:00+00:00,4.117,71.0,0.10603142,,100.0,12.24,0.0
2025-04-09 21:00:00+00:00,4.317,71.0,-0.08537388,,100.0,15.119999,0.0
2025-04-09 22:00:00+00:00,3.617,87.0,-0.8110678,,100.0,17.64,0.0
2025-04-09 23:00:00+00:00,3.217,93.0,-1.3797159,,100.0,19.44,0.0
2025-04-10 00:00:00+00:00,2.867,96.0,-1.9223416,,100.0,20.880001,0.0
2025-04-10 01:00:00+00:00,2.667,95.0,-2.1833994,,100.0,20.880001,0.0
2025-04-10 02:00:00+00:00,1.9169999,97.0,-2.7493584,,100.0,19.08,0.0
2025-04-10 03:00:00+00:00,1.4169999,95.0,-3.3271902,,100.0,18.72,0.0
2025-04-10 04:00:00+00:00,0.76699996,86.0,-4.9115343,,100.0,23.039999,0.0
2025-04-10 05:00:00+00:00,-0.18300001,81.0,-6.409869,,100.0,25.199999,7.0
2025-04-10 06:00:00+00:00,-0.533,69.0,-6.837873,,0.0,23.759998,106.0
2025-04-10 07:00:00+00:00,-0.083000004,64.0,-6.236472,,27.0,22.319998,426.0
2025-04-10 08:00:00+00:00,0.567,59.0,-5.3694334,,41.0,20.519999,528.0
2025-04-10 09:00:00+00:00,1.517,54.0,-3.8276014,,0.0,20.519999,676.0
2025-04-10 10:00:00+00:00,1.767,55.0,-4.3581934,,15.0,21.96,540.0
2025-04-10 11:00:00+00:00,2.667,47.0,-2.1649075,,4.0,20.880001,807.0
2025-04-10 12:00:00+00:00,2.0670002,50.0,-4.4151964,,81.0,23.759998,492.0
2025-04-10 13:00:00+00:00,3.417,44.0,-2.3385696,,82.0,21.24,632.0
2025-04-10 14:00:00+00:00,3.167,49.0,-2.769097,,100.0,20.519999,405.0
2025-04-10 15:00:00+00:00,2.8170002,55.0,-2.3650496,,3.0,16.199999,232.0
2025-04-10 16:00:00+00:00,1.617,73.0,-3.0951297,,100.0,15.119999,118.0
2025-04-10 17:00:00+00:00,1.817,62.0,-3.5563998,,100.0,18.0,33.0
2025-04-10 18:00:00+00:00,1.6669999,64.0,-3.6745198,,100.0,18.0,0.0
2025-04-10 19:00:00+00:00,1.517,68.0,-3.1161041,,97.0,13.679999,0.0
2025-04-10 20:00:00+00:00,0.867,77.0,-3.6361406,,100.0,13.679999,0.0
2025-04-10 21:00:00+00:00,0.817,81.0,-3.6547523,,100.0,14.04,0.0
2025-04-10 22:00:00+00:00,0.917,83.0,-3.0236292,,100.0,10.799999,0.0
2025-04-10 23:00:00+00:00,0.717,87.0,-3.2661166,,100.0,11.5199995,0.0
2025-04-11 00:00:00+00:00,0.567,89.0,-3.6553326,,100.0,13.32,0.0
2025-04-11 01:00:00+00:00,0.567,86.0,-3.7217426,,100.0,13.32,0.0
2025-04-11 02:00:00+00:00,0.567,90.0,-3.0556955,,100.0,9.36,0.0
2025-04-11 03:00:00+00:00,0.36699998,91.0,-3.5775063,,100.0,11.5199995,0.0
2025-04-11 04:00:00+00:00,0.417,91.0,-3.572804,,100.0,11.879999,0.0
2025-04-11 05:00:00+00:00,0.567,90.0,-3.6331959,,100.0,13.32,7.0
2025-04-11 06:00:00+00:00,0.76699996,91.0,-3.2767396,,100.0,12.599999,19.0
2025-04-11 07:00:00+00:00,1.117,91.0,-2.8220222,,100.0,12.24,25.0
2025-04-11 08:00:00+00:00,1.367,92.0,-2.668055,,100.0,13.32,36.0
2025-04-11 09:00:00+00:00,2.017,94.0,-1.9710927,,100.0,14.04,86.0
2025-04-11 10:00:00+00:00,2.667,94.0,-0.9491317,,100.0,12.24,55.0
2025-04-11 11:00:00+00:00,3.117,94.0,-0.5781927,,100.0,13.32,58.0
2025-04-11 12:00:00+00:00,3.617,93.0,-0.015934944,,100.0,13.32,53.0
2025-04-11 13:00:00+00:00,3.967,92.0,0.42219973,,100.0,12.959999,30.0
2025-04-11 14:00:00+00:00,4.1670003,93.0,0.8975172,,100.0,11.5199995,28.0
2025-04-11 15:00:00+00:00,4.367,93.0,1.2400885,,100.0,10.799999,25.0
2025-04-11 16:00:00+00:00,4.4170003,93.0,1.0370536,,100.0,12.599999,21.0
2025-04-11 17:00:00+00:00,4.117,93.0,0.6806965,,100.0,12.599999,8.0
2025-04-11 18:00:00+00:00,3.967,94.0,0.846117,,100.0,10.440001,0.0
2025-04-11 19:00:00+00:00,3.7670002,95.0,0.5318861,,100.0,11.159999,0.0
2025-04-11 20:00:00+00:00,3.717,96.0,0.6053152,,100.0,10.440001,0.0
2025-04-11 21:00:00+00:00,3.5670002,97.0,0.19225979,,100.0,12.24,0.0
2025-04-11 22:00:00+00:00,3.667,96.0,0.650959,,100.0,9.72,0.0
2025-04-11 23:00:00+00:00,3.667,97.0,0.67857885,,100.0,9.72,0.0
2025-04-12 00:00:00+00:00,4.4170003,95.0,0.8852806,,100.0,14.04,0.0
2025-04-12 01:00:00+00:00,3.8170002,91.0,0.5845518,,0.0,10.440001,0.0
2025-04-12 02:00:00+00:00,2.917,93.0,-0.47202063,,55.0,10.799999,0.0
2025-04-12 03:00:00+00:00,2.217,95.0,-1.1879663,,2.0,10.440001,0.0
2025-04-12 04:00:00+00:00,2.367,92.0,-0.6680865,,25.0,7.5599995,3.0
2025-04-12 05:00:00+00:00,2.8170002,93.0,-0.16923857,,100.0,7.92,89.0
2025-04-12 06:00:00+00:00,4.517,83.0,0.70539284,,100.0,13.679999,207.0
2025-04-12 07:00:00+00:00,4.9170003,74.0,0.9555068,,3.0,13.32,325.0
2025-04-12 08:00:00+00:00,5.967,64.0,2.2931023,,78.0,11.5199995,582.0
2025-04-12 09:00:00+00:00,7.067,56.0,3.9718895,,23.0,11.159999,695.0
2025-04-12 10:00:00+00:00,7.767,55.0,5.3378563,,0.0,10.08,770.0
2025-04-12 11:00:00+00:00,8.566999,54.0,6.6642447,,0.0,8.28,795.0
2025-04-12 12:00:00+00:00,9.516999,50.0,7.3844357,,6.0,8.28,761.0
2025-04-12 13:00:00+00:00,10.066999,46.0,7.558776,,80.0,6.4799995,666.0
2025-04-12 14:00:00+00:00,10.266999,45.0,7.131445,,52.0,5.7599998,527.0
2025-04-12 15:00:00+00:00,10.266999,46.0,7.174877,,0.0,5.7599998,389.0
2025-04-12 16:00:00+00:00,9.417,54.0,6.4375153,,99.0,6.4799995,209.0
2025-04-12 17:00:00+00:00,8.167,57.0,5.436201,,100.0,4.32,63.0
2025-04-12 18:00:00+00:00,7.467,63.0,4.5893507,,100.0,6.12,1.0
2025-04-12 19:00:00+00:00,6.767,63.0,3.9408255,,100.0,5.04,0.0
2025-04-12 20:00:00+00:00,5.6670003,67.0,2.4425879,,92.0,7.5599995,0.0
2025-04-12 21:00:00+00:00,4.967,66.0,1.6112661,,24.0,7.5599995,0.0
2025-04-12 22:00:00+00:00,4.367,66.0,0.82427263,,0.0,8.28,0.0
2025-04-12 23:00:00+00:00,4.267,65.0,0.47209024,,0.0,9.72,0.0
2025-04-13 00:00:00+00:00,4.217,64.0,0.5443268,,0.0,8.64,0.0
2025-04-13 01:00:00+00:00,4.017,64.0,0.26621056,,0.0,9.0,0.0
2025-04-13 02:00:00+00:00,3.417,67.0,-0.379848,,5.0,9.36,0.0
2025-04-13 03:00:00+00:00,3.417,68.0,-0.40521193,,51.0,9.72,0.0
2025-04-13 04:00:00+00:00,3.367,75.0,-0.37742996,,40.0,10.440001,4.0
2025-04-13 05:00:00+00:00,5.1670003,72.0,1.760848,,0.0,9.36,94.0
2025-04-13 06:00:00+00:00,8.066999,66.0,5.0812006,,0.0,8.28,250.0
2025-04-13 07:00:00+00:00,10.066999,61.0,7.223691,,0.0,8.28,416.0
2025-04-13 08:00:00+00:00,11.516999,61.0,8.962858,,0.0,8.64,563.0
2025-04-13 09:00:00+00:00,13.167,58.0,11.243644,,13.0,10.08,679.0
2025-04-13 10:00:00+00:00,14.867,52.0,13.53079,,86.0,9.0,749.0
2025-04-13 11:00:00+00:00,15.967,46.0,14.478342,,96.0,9.72,770.0
2025-04-13 12:00:00+00:00,16.867,45.0,15.414825,,40.0,9.0,738.0
2025-04-13 13:00:00+00:00,17.617,47.0,15.904707,,1.0,9.36,655.0
2025-04-13 14:00:00+00:00,18.017,46.0,15.649147,,0.0,9.72,532.0
2025-04-13 15:00:00+00:00,18.017,48.0,15.74011,,2.0,10.08,380.0
2025-04-13 16:00:00+00:00,16.867,56.0,14.462965,,12.0,12.959999,215.0
2025-04-13 17:00:00+00:00,15.117,61.0,12.511715,,31.0,13.679999,66.0
2025-04-13 18:00:00+00:00,13.816999,58.0,10.281627,,0.0,16.919998,1.0
2025-04-13 19:00:00+00:00,12.667,58.0,9.111792,,95.0,15.4800005,0.0
2025-04-13 20:00:00+00:00,11.917,60.0,8.421783,,100.0,14.759999,0.0
2025-04-13 21:00:00+00:00,11.217,60.0,7.0653896,,100.0,18.359999,0.0
